FilePath|Title|Author|Originator|Revision Number|Creation Time|Part Number|Material|Designer|Mass|TotalMass|PRODHIERARCHY|MATGROUP|MATERIALTYPE|MATDESC1|MATDESC2|MATDESC3|EXTMATGROUP|TITLE1|TITLE2|TITLE3|RAD1|RAD2|RAD3|TECHDESC|ALLViewScales|CLASSIFICATION|DATE CREATED|PaperSIZE|REVISIONCURRENT|LAB_OFFICE|UNIT_OF_MEASURE|Description|NETWEIGHT|DRAWNDATE|HDMATWT
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Sideplate\Stiffener\AX00-100018315.ipt|AX00-100018315|manhensesi|not_found|Revision Number doest not exist|1/20/2018 12:00:00 AM|AX00-100018315|S235JR|manhensesi|82788.9323659465|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|STIFFENER|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|L100x100x10x5586|not_found|not_found|not_found|L100x100x10x5586|not_found|RESTRICTED|2016-12-09|not_found|02|135 - Mining Screens - Global|EA|Hot-rolled structural steel section-Equal angles|not_found|not_found|82.8
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Sideplate\Stiffener\AX00-100018321.ipt|AX00-100018321|manhensesi|not_found|Revision Number doest not exist|1/20/2018 12:00:00 AM|AX00-100018321|S235JR|manhensesi|115949.255643405|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|STIFFENER|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|L100x100x10x7843|not_found|not_found|not_found|L100x100x10x7843|not_found|RESTRICTED|2019-08-06|not_found|02|135 - Mining Screens - Global|EA|Hot-rolled structural steel section-Equal angles|not_found|not_found|116,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Sideplate\Stiffener\AX00-100018321_UNFOLDED.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|8/6/2019 12:00:00 AM|AX00-100018321_UNF|ASTM A36|manhensesi|115905.185750009|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|ANGLE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|DATE CREATED doest not exist|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|115,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Sideplate\AX00-100017720.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|6/13/2019 12:00:00 AM|AX00-100017720|ASTM A36|manhensesi|1452306.32288307|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|SIDE PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|LH 2990 x 7154 x 12|not_found|not_found|not_found|LH 2990 x 7154 x 12|not_found|RESTRICTED|2019-06-13|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|1452,3 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Spillage protection\AX00-100017503.ipt|AX00-100017503|manhensesi|not_found|Revision Number doest not exist|5/23/2019 12:00:00 AM|AX00-100017503|ASTM A36|manhensesi|7923.5885635701|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|2090 x 50 x 10|not_found|not_found|not_found|2090 x 50 x 10|not_found|RESTRICTED|2019-05-23|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|7,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Transport_device\AX00-100048055.ipt|AX00-100048055|manhensesi|not_found|Revision Number doest not exist|1/20/2018 12:00:00 AM|AX00-100048055|S235JR|manhensesi|76175.0003826293|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PROFILE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|U 200x3026|not_found|not_found|not_found|U 200x3026|not_found|RESTRICTED|2021-11-03|not_found|01|135 - Mining Screens - Global|EA|U-Shape|not_found|not_found|76.2
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Traverse\delete\MMx03706x27_Plate.ipt|Plate|MANENGINMA|not_found|Revision Number doest not exist|3/7/2012 12:00:00 AM|MMx03706x27_Plate|S235JRG2|MANENGINMA|10674.8214004278|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Description doest not exist|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Wear protection\AX00-100017437.ipt|Wear Plate Front|manhensesi|not_found|Revision Number doest not exist|3/14/2012 12:00:00 AM|AX00-100017437|Hardox 450|MANENGINMA|12950.0094163653|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|500 x 368 x 10|not_found|not_found|not_found|500 x 375 x 10|not_found|RESTRICTED|2019-05-20|not_found|01|135 - Mining Screens - Global|EA|Wear Plate LH|not_found|not_found|13,2 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Wear protection\AX00-100018375.ipt|AX00-100018375|manhensesi|not_found|Revision Number doest not exist|7/10/2019 12:00:00 AM|AX00-100018375|Hardox 450|manhensesi|46333.0269350697|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|1200 x 600 x 10|not_found|not_found|not_found|1200 x 600 x 10|not_found|RESTRICTED|2019-07-10|not_found|02|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|45,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2148-1G\Wear protection\AX00-100025953.ipt|AX00-100025953|manhensesi|not_found|Revision Number doest not exist|7/8/2020 12:00:00 AM|AX00-100025953|Hardox 500|manhensesi|13846.5874929297|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|10 x 271 x 1254|not_found|not_found|not_found|10 x 271 x 1254|not_found|RESTRICTED|2020-07-08|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|13,847 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Adapter Feedbox\MM0383160 - Plate.ipt|Plate|MANENGINMA|not_found|Revision Number doest not exist|3/2/2012 12:00:00 AM|MM0383160|S235J2|V. Brokop|51659.1799889268|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2012-03-02|not_found|01|135 - Mining Screens - Global|not_found|Plate|not_found|not_found|51,659 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Curtain\AX00-100019245.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|1/23/2013 12:00:00 AM|AX00-100019245|S235J2|V. Brokop|11554.4361728415|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|ANGLE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2019-09-04|not_found|01|135 - Mining Screens - Global|not_found|Angle|not_found|not_found|11,6 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Curtain\AX00-100019272.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|8/27/2019 12:00:00 AM|AX00-100019272|ASTM A36|manhensesi|922.024183112148|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2019-08-27|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|0,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Curtain\AX00-100064786.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|7/23/2020 12:00:00 AM|AX00-100064786|Rubber 60SH|manhensesi|2618.85300723889|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RUBBER|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|6 x 200 x 2367|not_found|not_found|not_found|6 x 200 x 2367|not_found|RESTRICTED|30/01/2023|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|2,619 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Deflector_Protection\AX00-100018726.ipt|Plate|manhensesi|not_found|Revision Number doest not exist|3/13/2012 12:00:00 AM|AX00-100018726|Hardox400|MANENGINMA|18381.0016901099|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2012-03-13|not_found|02|135 - Mining Screens - Global|EA|Plate LH|not_found|not_found|18,2
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Deflector_Protection\AX00-100026216.ipt|AX00-100026216.ipt|manhensesi|not_found|Revision Number doest not exist|7/15/2020 12:00:00 AM|AX00-100026216|Rubber|manhensesi|21001.7821520787|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RUBBER ELEMENT|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|8 x 1175 x 2464|not_found|not_found|not_found|8 x 1175 x 2464|not_found|RESTRICTED|2020-07-15|not_found|02|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|21,002 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Deflector_Protection\AX00-100026219.ipt|AX00-100026219.ipt|manhensesi|not_found|Revision Number doest not exist|7/15/2020 12:00:00 AM|AX00-100026219|Rubber|manhensesi|22737.6809773378|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RUBBER ELEMENT|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|8 x 1270 x 2464|not_found|not_found|not_found|8 x 1270 x 2464|not_found|RESTRICTED|2020-07-15|not_found|02|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|22,738 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Drive unit\AX00-100024865.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|6/15/2020 12:00:00 AM|AX00-100024865|S235JR|manhensesi|27669.8254568619|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|CARDAN SHAFT PROTECTION|not_found|not_found|not_found|CARDAN SHAFT PROTECTION|not_found|RESTRICTED|2020-06-15|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|27,7 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Transport frame\AX00-100019117.ipt|Title doest not exist|MANENGINMA|not_found|Revision Number doest not exist|3/23/2012 12:00:00 AM|AX00-100019117|S235J2|MANENGINMA|14707.6077111855|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2012-03-23|not_found|01|135 - Mining Screens - Global|not_found|Reinforcement Plate|not_found|not_found|14,7 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Transport frame\MM0375152 - Reinforcement Plate.ipt|Title doest not exist|MANENGINMA|not_found|Revision Number doest not exist|3/23/2012 12:00:00 AM|MM0375152|S235J2|MANENGINMA|1102.14|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Reinforcement Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Transport frame\MM0375166 - Plate.ipt|Title doest not exist|MANENGINMA|not_found|Revision Number doest not exist|3/23/2012 12:00:00 AM|MM0375166|S235J2|MANENGINMA|1460.1|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Transport frame\MM0375166.ipt|Title doest not exist|MANENGINMA|not_found|Revision Number doest not exist|3/23/2012 12:00:00 AM|MM0375166|S235J2|MANENGINMA|1460.1|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|15 x 40 x 310|not_found|not_found|not_found|15 x 40 x 310|not_found|RESTRICTED|2012-03-23|not_found|01|135 - Mining Screens - Global|not_found|Plate|not_found|not_found|1,5 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Transport frame\MM0394880.ipt|Title doest not exist|V. Brokop|not_found|Revision Number doest not exist|2/13/2013 12:00:00 AM|MM0394880|S235J2|V. Brokop|4977.60907203154|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|250 x 220 x 20|not_found|not_found|not_found|250 x 220 x 20|not_found|RESTRICTED|2013-02-13|not_found|01|135 - Mining Screens - Global|not_found|Support Plate|not_found|not_found|5,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\LH2448-1G\Transport frame\MM0394886.ipt|Title doest not exist|V. Brokop|not_found|Revision Number doest not exist|2/12/2013 12:00:00 AM|MM0394886|S235J2|V. Brokop|10111.3731045582|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2013-02-12|not_found|01|135 - Mining Screens - Global|not_found|Plate|not_found|not_found|10.1
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2148-1G_001_Spec\AX00-100018364.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|7/3/2019 12:00:00 AM|AX00-100018364|S235JR|ER2|5022.32783232872|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|500 x 130 x 10|not_found|not_found|not_found|500 x 130 x 10|not_found|RESTRICTED|2019-07-03|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|5,022 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2148-1G_001_Spec\Plate 1.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|7/3/2019 12:00:00 AM|Plate 1|S235JR|ER2|200976.696953918|not_found|PRODHIERARCHY doest not exist|MATGROUP doest not exist|YHAM - DESIGN MATERIAL|MATDESC1 doest not exist|not_found|not_found|EXTMATGROUP doest not exist|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|DATE CREATED doest not exist|not_found|01|LAB_OFFICE doest not exist|mm|Description doest not exist|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2148-1G_001_Spec\Plate 3.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|7/3/2019 12:00:00 AM|Plate 3|S235JR|ER2|1090.44850513492|not_found|PRODHIERARCHY doest not exist|MATGROUP doest not exist|YHAM - DESIGN MATERIAL|MATDESC1 doest not exist|not_found|not_found|EXTMATGROUP doest not exist|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|DATE CREATED doest not exist|not_found|01|LAB_OFFICE doest not exist|mm|Description doest not exist|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2148-1G_001_Spec\Plate 4.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|7/3/2019 12:00:00 AM|Plate 4|S235JR|ER2|138601.249339645|not_found|PRODHIERARCHY doest not exist|MATGROUP doest not exist|YHAM - DESIGN MATERIAL|MATDESC1 doest not exist|not_found|not_found|EXTMATGROUP doest not exist|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|DATE CREATED doest not exist|not_found|01|LAB_OFFICE doest not exist|mm|Description doest not exist|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2148-1G_001_Spec\Plate 5.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|7/3/2019 12:00:00 AM|Plate 5|S235JR|ER2|1090.44850513492|not_found|PRODHIERARCHY doest not exist|MATGROUP doest not exist|YHAM - DESIGN MATERIAL|MATDESC1 doest not exist|not_found|not_found|EXTMATGROUP doest not exist|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|DATE CREATED doest not exist|not_found|01|LAB_OFFICE doest not exist|mm|Description doest not exist|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2148-1G_001_Spec\Plate 8.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|7/3/2019 12:00:00 AM|Plate 8|S235JR|ER2|5022.32783232872|not_found|PRODHIERARCHY doest not exist|MATGROUP doest not exist|YHAM - DESIGN MATERIAL|MATDESC1 doest not exist|not_found|not_found|EXTMATGROUP doest not exist|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|DATE CREATED doest not exist|not_found|01|LAB_OFFICE doest not exist|mm|Description doest not exist|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020220.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|10/11/2019 12:00:00 AM|AX00-100020220|Hardox 500|ER2|28802.4446271734|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|440 x 422 x 20|not_found|not_found|not_found|440 x 422 x 20|not_found|RESTRICTED|2019-10-11|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|28,802 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020615.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|10/13/2019 12:00:00 AM|AX00-100020615|Hardox 500|ER2|10203.2615668694|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|708 x 464 x 20|not_found|not_found|not_found|708 x 464 x 20|not_found|RESTRICTED|2019-10-13|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|10,203 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020621.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|10/11/2019 12:00:00 AM|AX00-100020621|Hardox 500|ER2|14937.2278922192|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|580 x 180 x 20|not_found|not_found|not_found|580 x 180 x 20|not_found|RESTRICTED|2019-10-11|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|14,937 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020629.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|10/11/2019 12:00:00 AM|AX00-100020629|Hardox 500|ER2|19250.9726271734|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|440 x 285 x 20|not_found|not_found|not_found|440 x 285 x 20|not_found|RESTRICTED|2019-10-11|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|19,251 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020636.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|10/13/2019 12:00:00 AM|AX00-100020636|Hardox 500|ER2|27136.6961969069|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|741 x 520 x 20|not_found|not_found|not_found|741 x 520 x 20|not_found|RESTRICTED|2019-10-13|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|27,137 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020643.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|10/13/2019 12:00:00 AM|AX00-100020643|Hardox 500|ER2|7979.16016395819|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|440 x 135 x 20|not_found|not_found|not_found|440 x 135 x 20|not_found|RESTRICTED|2019-10-13|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|7,979 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020650.ipt|Title doest not exist|ER2|not_found|Revision Number doest not exist|10/17/2019 12:00:00 AM|AX00-100020650|Hardox 500|ER2|16657.1726271734|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|390 x 278 x 20|not_found|not_found|not_found|390 x 278 x 20|not_found|RESTRICTED|2019-10-17|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|16,657 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100020963.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|10/24/2019 12:00:00 AM|AX00-100020963|Hardox 500|manhensesi|24300.1967739856|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|520 x 341 x 20|not_found|not_found|not_found|520 x 341 x 20|not_found|RESTRICTED|2019-10-24|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|24,300 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\STATIC_FRAME_LH2448-1G_001_STD\Chute\Liner\AX00-100024730.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|10/11/2019 12:00:00 AM|AX00-100024730|Hardox 500|ER2|36610.1085731552|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|WEAR PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|650 x 400 x 20|not_found|not_found|not_found|650 x 400 x 20|not_found|RESTRICTED|2020-06-09|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|36,610 kg
